blind_id,artist,track_title,collection,preview_url,source_query
p0073.ogg,Christian Li & The Melbourne Symphony Orchestra,"The Four Seasons, Violin Concerto No. 1 in E Major, RV 269 ""Spring"": I. Allegro",Vivaldi: The Four Seasons,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/c4/eb/44/c4eb4457-260a-4b71-75d8-47937676876e/mzaf_654874342077753.plus.aac.p.m4a,baroque classical
p0074.ogg,Khatia Buniatishvili & Gvantsa Buniatishvili,"Orchestral Suite No. 2 in B Minor, BWV 1067: VII. Badinerie (Arr. for Four Hands)",Labyrinth,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/10/14/9e/10149eed-3f26-c782-6724-96ef0db8c33e/mzaf_2143319515435422351.plus.aac.p.m4a,baroque classical
p0075.ogg,Academy of Ancient Music & Richard Egarr,"Sonata in B Minor, HWV 386, Op. 2 No. 1: I. Andante - Adagio","Handel: Trio Sonatas, Op. 2 & Op. 5",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/58/cf/49/58cf490b-5e3d-23f4-6b20-beb4857eb29f/mzaf_2619580720365964981.plus.aac.p.m4a,baroque classical
p0076.ogg,Anja Lechner,"Cello Suite No. 1 in G Major, BWV 1007: IV. Sarabande",Bach – Abel – Hume,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ca/7e/84/ca7e845d-8b6f-56aa-d4d3-5ca5526bb34b/mzaf_4159862813271363566.plus.aac.p.m4a,baroque classical
p0077.ogg,Le Banquet Céleste & Damien Guillon,Queste lagrime e sospiri,Stradella: San Giovanni Battista,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/60/9d/6b/609d6b19-34fd-a015-3512-9ee31519d8e9/mzaf_6610882779622567748.plus.aac.p.m4a,baroque classical
p0078.ogg,"Diego Fasolis, I Barocchisti, Julia Lezhneva & Philippe Jaroussky",Stabat mater: I. Stabat mater dolorosa,"Pergolesi: Stabat Mater, Laudate pueri & Confitebor",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/a6/b6/70/a6b67013-ba74-355e-399c-c0ff085e4ad9/mzaf_10686173520006546771.plus.aac.p.m4a,baroque classical
p0079.ogg,Concerto Italiano & Rinaldo Alessandrini,"Madrigali amorosi: No. 9, Canzonetta by Rinuccini, Lamento della Ninfa, Partie I ""Non havea Febo ancora""","Monteverdi: Madrigals, Book 8 - Madrigali guerrieri et amorosi",https://audio-ssl.itunes.apple.com/itunes-assets/Music6/v4/2c/d4/21/2cd4211c-597e-bed4-d30f-be88038f8ff3/mzaf_2471247729253066154.plus.aac.p.m4a,baroque classical
p0080.ogg,Théotime Langlois de Swarte & Le Consort,"Violin Concerto in E Major, RV 264: II. Adagio",Vivaldi: Le quattro stagioni (The Four Seasons),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/cb/ad/25/cbad25ed-8087-6b33-31b6-417493a65c15/mzaf_1710202763036437568.plus.aac.p.m4a,baroque classical
p0081.ogg,Shani Diluka,"Keyboard Sonata in B Minor, Kk. 27",Renaissance,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/be/dc/a3/bedca3c6-90bd-a1bc-a693-c87d91f4dd76/mzaf_1343269902310203504.plus.aac.p.m4a,baroque classical
p0082.ogg,Jordi Savall,Les Nations - Premier Ordre -  La Françoise; 1. Sonade,François Couperin: Les Nations,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/62/0b/db/620bdb93-d292-d89e-8916-bd06786b92af/mzaf_2314513157028454804.plus.aac.p.m4a,baroque classical
p0083.ogg,Hilary Hahn,"Sonata for Violin Solo No. 1 in G Minor, BWV 1001: I. Adagio",Hilary Hahn plays Bach: Violin Sonatas Nos. 1 & 2; Partita No. 1,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/70/d3/0f/70d30fed-57de-7f35-596b-628a6c3769c6/mzaf_4504386334395084476.plus.aac.p.m4a,baroque classical
p0084.ogg,Anastasia Kobekina & Kammerorchester Basel,"Cello Concerto in E-Flat Major, RV 408: II. Largo",Venice,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/1d/32/7c/1d327cb7-1910-9f8e-bb59-c20257f41cc2/mzaf_14519390919895926032.plus.aac.p.m4a,baroque classical
p0085.ogg,David Fray & The Deutsche Kammerphilharmonie Bremen,"Keyboard Concerto in D Minor, BWV 1052: I. Allegro",Bach: Piano Concertos,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/0f/45/46/0f4546e3-dd58-5ce3-1b9a-f733a1fbf004/mzaf_14557938198047420828.plus.aac.p.m4a,baroque classical
p0086.ogg,"Iona Brown, Academy of St Martin in the Fields & Celin Romero","Concerto in D for Guitar (Lute), RV 93: II. Largo",Vivaldi: Guitar Concertos,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/cd/19/1f/cd191f9c-ccbf-a688-2b83-b0f2d03ef3e9/mzaf_11766347064502349145.plus.aac.p.m4a,baroque classical
p0087.ogg,"Raglan Baroque Players, Nicholas Kraemer & Monica Huggett","12 Concerti for Violin and Strings Op. 9, 'La Cetra', Concerto No.9 in B flat major (2 violins, RV530): Allegro",Vivaldi - La Cetra Op. 9,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ab/da/a0/abdaa030-7659-8a8a-5a1b-d3f2fce8a73c/mzaf_6713318012339212195.plus.aac.p.m4a,baroque classical
p0088.ogg,"Magdalena Kožená, Venice Baroque Orchestra & Andrea Marcon","Rinaldo: ""Lascia ch'io pianga""",'Ah! Mio cor': Handel Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a0/32/b1/a032b11d-fe6c-927c-9d14-3a64bcf9f638/mzaf_14749344861279421288.plus.aac.p.m4a,baroque classical
p0089.ogg,Christophe Rousset & Les Talens Lyriques,"Pygmalion, acte de ballet, RCT 52: Ouverture",Rameau: Pygmalion & Les Fêtes de Polymnie,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/74/d6/33/74d633ea-54da-83a7-6d24-7276fe9c7035/mzaf_15325784524089297904.plus.aac.p.m4a,baroque classical
p0090.ogg,Balsom Ensemble & Alison Balsom,"Trumpet Sonata in D Major, Z. 850: II. Adagio",Royal Fireworks,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/d3/a5/5b/d3a55b8d-81a5-602b-dc40-36044c17aece/mzaf_1169271752159728665.plus.aac.p.m4a,baroque classical
p0091.ogg,"René Jacobs, Concerto Vocale & Maria Cristina Kiehr",L'incoronazione di Poppea: Symphonie avant le Prologue,Monteverdi: L'incoronazione di Poppea,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ec/82/d3/ec82d3c4-7dda-e971-797a-adbd9a2898b7/mzaf_8329430429792927557.plus.aac.p.m4a,baroque classical
p0092.ogg,"Alessandro Tampieri, Accademia Bizantina & Ottavio Dantone","Violin Concerto in E-Flat Major, RV 257: I. Andante molto e quasi allegro","Vivaldi: Concerti per violino, Vol. 7. Per il castello",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/36/ed/12/36ed1287-a454-3d97-253e-b05798db25af/mzaf_3501536924644799983.plus.aac.p.m4a,baroque classical
p0093.ogg,Nigel Kennedy & English Chamber Orchestra,"Concerto No. 1 in E Major, RV 269 ''La primavera'': I. Allegro",Vivaldi: The Four Seasons,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/8b/89/ef/8b89ef0b-c546-12dc-155b-0a11b392e5ea/mzaf_11586335295540128375.plus.aac.p.m4a,baroque classical
p0094.ogg,"Alessandro De Marchi, Academia Montis Regalis & Enrico Onofri","Concerto ""L'Inquietudine"", RV 234: I. Allegro Molto","Vivaldi: Concerti per violino I ""La caccia""",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f6/0f/17/f60f170f-9e5c-9197-5748-6f93715624fb/mzaf_14753697150204390990.plus.aac.p.m4a,baroque classical
p0095.ogg,"English Baroque Soloists, John Eliot Gardiner, Monteverdi Choir, Patrick Russill & The London Oratory Junior Choir","St. Matthew Passion, BWV 244: No. 23 Aria (Bass): ""Gerne Will Ich Mich Bequemen""","Bach, J.S. : St. Matthew Passion: Arias & Choruses",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/53/97/7b/53977b91-2c22-d277-a9b8-7e9dd35b4de7/mzaf_17702485826714608975.plus.aac.p.m4a,baroque classical
p0096.ogg,Mao Fujita,"Prelude in B Minor, BWV 855a (Transcribed by Alexander Siloti)",Bach Transcriptions - EP,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e8/a6/9a/e8a69a7c-37c6-fb60-9fe2-009da46d0d24/mzaf_15576424429376378758.plus.aac.p.m4a,baroque classical
p0097.ogg,"Burkhard Glaetzner, Christine Schornsheim, New Bach Collegium Musicum Leipzig & Max Pommer","Oboe Concerto in C major, RV 447: I. Allegro non molto",Vivaldi: Oboe Concertos,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/5c/a9/87/5ca9877f-8abf-5d94-e6be-a3daf987d027/mzaf_1271187902466697334.plus.aac.p.m4a,baroque classical
p0098.ogg,Gabrieli Consort & Players & Paul McCreesh,"Concerto Grosso No. 3  in E Minor, Op. 6, HWV 321: IV. Polonaise - Andante","Handel: L'Allegro, Il Penseroso ed il Moderato, 1740",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/28/06/ea/2806ea24-70ae-649a-1276-ba0e26832966/mzaf_10999988640117585969.plus.aac.p.m4a,baroque classical
p0099.ogg,The Sixteen,Solomon: Arrival of the Queen of Sheba,Handel: Coronation Anthems,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/60/e1/1f/60e11fb0-a7d3-7385-f2df-def235e59528/mzaf_13325397850685779083.plus.aac.p.m4a,baroque classical
p0100.ogg,"Collegium Vocale Gent, Philippe Herreweghe & Sibylla Rubens","St. John Passion, Part 1: No. 9. Aria (Sopran) ""Ich Folge Dir Gleichfalls""",Bach: St. John Passion (Johannes-Passion),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/2a/71/75/2a7175e0-0a61-533b-857b-ffd9d8febf97/mzaf_8243007151982339885.plus.aac.p.m4a,baroque classical
p0101.ogg,"The Sixteen, Harry Christophers & Christopher Purves","Messiah, HWV 56, Pt. 3: The trumpet shall sound - Air","Handel: Messiah, HWV 56",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/2d/4a/04/2d4a04e1-6a32-9060-18db-be19bc3b8136/mzaf_15902071903714804533.plus.aac.p.m4a,baroque classical
p0102.ogg,"Sandrine Piau, Ann Hallenberg, Modo Antiquo & Federico Maria Sardelli","Zeffiretti che sussurrate, RV 749. 21",Vivaldi: Arie d'opera,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/47/7f/f8/477ff855-980c-0dff-83b8-ecb42cebff59/mzaf_13577139725975717938.plus.aac.p.m4a,baroque classical
p0103.ogg,Joshua Bell & Academy of St Martin in the Fields,"Violin Concerto No. 2 in E Major, BWV 1042: I. Allegro",Bach,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/f8/5a/c3/f85ac3a0-d0c7-905f-070e-2bfd78dc2239/mzaf_11964708592184373469.plus.aac.p.m4a,baroque classical
p0104.ogg,Holland Baroque & Aisslinn Nosky,"Polish Dances, TWV 45 (Arr. J. Steenbrink & T. Steenbrink for Strings & Continuo): No. 2, Polonoise",Telemann: Polonoise,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/cc/5c/35/cc5c3544-c651-78b1-f504-400ca1ebec9c/mzaf_3537649657047460148.plus.aac.p.m4a,baroque classical
p0105.ogg,Gottfried von der Goltz & Freiburger Barockorchester,"Concerto in G Minor for Oboe, Strings and Continuo, I 47: I. Allegro","Telemann, Platti, Vivaldi & Geminiani: Concerti all'arrabbiata",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/18/ec/fa/18ecfa69-d88c-c9f1-0a52-a19c9709222d/mzaf_14752619236808035995.plus.aac.p.m4a,baroque classical
p0106.ogg,Rafał Blechacz,"Cantata, BWV 147: X. Jesu, Joy of Man's Desiring (Arr. for Piano by Myra Hess)",Johann Sebastian Bach,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/14/f4/00/14f400c3-eee6-e11a-b4e3-576082a4666d/mzaf_14870221944155973923.plus.aac.p.m4a,baroque classical
p0107.ogg,"Alison Balsom, The English Concert & Trevor Pinnock","Birthday Ode for Queen Anne, HWV 74: Eternal Source of Light Divine",Sound the Trumpet - Royal Music of Purcell and Handel,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/34/18/b1/3418b1af-0450-e150-3ea6-3687292d3137/mzaf_527384711520476329.plus.aac.p.m4a,baroque classical
p0108.ogg,Khatia Buniatishvili,"Prelude in B Minor, BWV 855a (Arr. for Piano by Alexander Siloti)","Prelude in B Minor, BWV 855a (Arr. for Piano by Alexander Siloti) - Single",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/cc/03/68/cc0368fe-d9eb-d105-6b43-d1d579a1ccc6/mzaf_1182923669540322290.plus.aac.p.m4a,baroque classical
p0109.ogg,Maxim Emelyanychev & Il Pomo d'Oro,"Agrippina, HWV 6: Sinfonia",Handel: Agrippina,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/bf/86/4a/bf864a8c-73cd-d423-954e-6a72a6be2343/mzaf_11405060507342169804.plus.aac.p.m4a,baroque classical
p0110.ogg,L'Estravagante,"Sonata No. 13 in D Minor, R V64: I. Preludio. Largo","Vivaldi: Sonate da camera a tre, Op. 1",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ea/57/c0/ea57c09f-cc84-ca32-8c8b-b84fdba674da/mzaf_537257572126917356.plus.aac.p.m4a,baroque classical
p0111.ogg,Ettore Milano & Orchestre de Chambre Baroque,Canon en Ré Majeur,13 Shades of Classical Music for Listening While Reading a Libertine Novel (13 nuances de musique classique à écouter en lisant un roman libertin),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/8f/17/01/8f170198-a05b-970d-4246-5c32da52b9b5/mzaf_5886674108131253741.plus.aac.p.m4a,baroque classical
p0112.ogg,Viktoria Mullova,"Violin Sonata No. 3 in C Major, BWV 1005: III. Largo",Live At The V&A,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/6d/a7/2a/6da72a0d-4168-f667-3ef2-094c9b942dd3/mzaf_3694240892556441100.plus.aac.p.m4a,baroque classical
p0113.ogg,"Charles Tunnell, David Miller, Nigel Kennedy, Robin Jeffrey, Hegedus, English Chamber Orchestra, John Constable & Ivor Bolton","Concerto No. 2 in G Minor, RV 315 ""L'estate"": III. Presto",Vivaldi: The Four Seasons,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/fa/f9/67/faf96713-4be5-557c-e1fd-7c00a22863db/mzaf_6786826415553332479.plus.aac.p.m4a,baroque classical
p0114.ogg,"Ensemble 415, Chiara Banchini, Leila Schayegh & Eva Borhi","Concerto a tre violini in F Major, RV 551: I. Allegro",Italiane Baroque: Sonatas & Concertos,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/86/d9/2f/86d92fd8-350d-f56c-40be-3eb59ea27f95/mzaf_16511269818487115784.plus.aac.p.m4a,baroque classical
p0115.ogg,Chiara Banchini & Ensemble 415,"Concerto Ripieno in C Major, RV 114: III. Ciaccona",Vivaldi: Stabat Mater,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e9/ae/0a/e9ae0ace-54e3-cee7-f519-fb9b5b780681/mzaf_4842731081611494169.plus.aac.p.m4a,baroque classical
p0116.ogg,"Venice Baroque Orchestra, Andrea Marcon & Philippe Jaroussky",Orfeo : Sente del mio martir,Farinelli : Porpora Arias,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/42/f0/a0/42f0a0ca-4d3f-18fc-d1aa-b5435328a96c/mzaf_9415327918459665387.plus.aac.p.m4a,baroque classical
p0117.ogg,"Jean-Christophe Spinosi, Ensemble Matheus & Stefano Ferrari","Griselda, RV 718 – Act I, scene 3: II. Aria “Se ria procella sorge dall’onde” (Gualtiero)",Vivaldi: Griselda,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d8/42/32/d84232ea-cb38-0b4b-e791-850e5e8afdfa/mzaf_6786599469104276025.plus.aac.p.m4a,baroque classical
p0118.ogg,Raymond Leppard & English Chamber Orchestra,"Sarabande from Suite in D Minor for Keyboard (Suite de Piece): Vol. 2, No. 4, HWV 437",Great Performances: Baroque Favorites - Pachelbel's Canon,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/e6/7b/d7/e67bd70e-9f81-4671-d19f-748c03f4ba64/mzaf_15567922111038676776.plus.aac.p.m4a,baroque classical
p0119.ogg,"RIAS Kammerchor, Akademie für Alte Musik Berlin & René Jacobs","Johannes Passion, BWV 245, Pt. 1: 1. Chorus ""Herr, unser Herrscher"" (Exordium)","Bach: St. John Passion, BWV 245 (Johannes-Passion) [Deluxe Edition]",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/0d/ae/12/0dae124a-5176-fa13-1111-78cd6f0eed7a/mzaf_15300602592325263323.plus.aac.p.m4a,baroque classical
p0120.ogg,"Herbert von Karajan, Vienna Philharmonic & Anne-Sophie Mutter","The Four Seasons: Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto",Vivaldi: Die vier Jahreszeiten,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/4c/49/92/4c4992ee-d434-2dae-f604-b06b9778a324/mzaf_5268930994421251886.plus.aac.p.m4a,baroque classical
p0121.ogg,Anastasia Kobekina,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",Bach: Cello Suites,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/b6/bd/8b/b6bd8b6e-2453-ba89-1f12-35cfd3db2ad7/mzaf_17268099287019822823.plus.aac.p.m4a,baroque classical
p0122.ogg,Keith Jarrett,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Prelude in E Minor BWV 855","J.S. Bach: The Well-Tempered Clavier Book 1, BWV 846 - 869",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/b0/c4/09/b0c40910-2748-eb45-6935-5a39a4ce015c/mzaf_10043535495931202312.plus.aac.p.m4a,baroque classical
p0123.ogg,NoThingz,Our Forever Symphony,Nothingz (The Nothingz),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/42/52/b2/4252b2ea-014d-fe2c-ba7d-fc0b772e7520/mzaf_4682808575311507395.plus.aac.p.m4a,romantic symphony
p0124.ogg,Jason Derulo,Take You Dancing,Take You Dancing - Single,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/9c/a0/36/9ca036f4-aa4c-27ea-36fa-4b726a6693ab/mzaf_11051606312810580089.plus.aac.p.m4a,romantic symphony
p0125.ogg,Lana Del Rey,Young and Beautiful,The Great Gatsby (Music from Baz Luhrmann's Film) [Deluxe Edition],https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b5/c2/30/b5c2308a-dfbc-b750-a629-df229f467136/mzaf_6577796842535512785.plus.aac.p.m4a,romantic symphony
p0126.ogg,Ed Sheeran,Happier,÷ (Deluxe),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/a5/a3/4e/a5a34ec0-b0d1-a1c5-32ef-31795d968b5f/mzaf_6657904390746527335.plus.aac.p.m4a,romantic symphony
p0127.ogg,Backstreet Boys,I Want It That Way,Millennium,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/12/cd/f8/12cdf81c-f174-cd45-9a56-9b2388df9e63/mzaf_2642298639219088626.plus.aac.p.m4a,romantic symphony
p0128.ogg,Guns N' Roses,November Rain,Use Your Illusion I,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/3c/eb/6b/3ceb6b17-b62b-9cb9-ee69-6c161aea7506/mzaf_11294109330794350435.plus.aac.p.m4a,romantic symphony
p0129.ogg,Background Instrumental Music Collective,Romantic Symphony,"Latin Jazz: Volume 4, Brazilian Sensual Latin Dance, Cuban Bossa Nova Vibes Lounge 2023",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/3c/58/6d/3c586d2d-a0f9-fb68-2750-89ba8c0d9e9e/mzaf_6214718427054299937.plus.aac.p.m4a,romantic symphony
p0130.ogg,Harry Styles,Watermelon Sugar,Fine Line,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/16/86/f5/1686f50d-8b77-7e32-85f7-5f0e804d68fe/mzaf_14195633304344507287.plus.aac.p.m4a,romantic symphony
p0131.ogg,Lord Huron,The Night We Met,Strange Trails,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/4b/36/b7/4b36b739-1de7-e0ae-45da-9a66463127ac/mzaf_1821541347983595183.plus.aac.p.m4a,romantic symphony
p0132.ogg,The Goo Goo Dolls,Iris,Dizzy Up the Girl,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/60/17/35/60173512-3d5c-1d6f-549e-d8ddafa93e07/mzaf_5281658494050788067.plus.aac.p.m4a,romantic symphony
p0133.ogg,Bruno Mars,That's What I Like,24K Magic,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ad/b1/86/adb18687-4c21-bd3d-6707-51bfb89a9339/mzaf_9755637347896433020.plus.aac.p.m4a,romantic symphony
p0134.ogg,Lewis Capaldi,Someone You Loved,Breach - EP,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/95/7f/3c/957f3c65-d179-e26e-6517-ebf2b10eaeb8/mzaf_8568102570237224733.plus.aac.p.m4a,romantic symphony
p0135.ogg,Eurythmics,Sweet Dreams (Are Made of This),Sweet Dreams (Are Made of This) [Deluxe Edition],https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/33/72/78/337278b2-6ec6-ddbd-1d11-94e0c8ca3b22/mzaf_17096504411490598724.plus.aac.p.m4a,romantic symphony
p0136.ogg,Alicia Keys,No One,As I Am (Expanded Edition),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ef/30/f2/ef30f2cf-b3bf-752f-5809-cadaf1a15fe3/mzaf_18259142165614061591.plus.aac.p.m4a,romantic symphony
p0137.ogg,The Police,Every Breath You Take,The Very Best of Sting & The Police,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/6c/b4/79/6cb47947-0860-8788-95b1-a2b0a908f342/mzaf_4654925634744235278.plus.aac.p.m4a,romantic symphony
p0138.ogg,Justin Timberlake,My Love (feat. T.I.),FutureSex/LoveSounds (Deluxe Edition),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/a7/f2/ec/a7f2ec11-47eb-1665-9cc3-d78c3fbcafdb/mzaf_16217457358228502699.plus.aac.p.m4a,romantic symphony
p0139.ogg,Bonnie Tyler,Total Eclipse of the Heart,Faster Than the Speed of Night,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/34/d1/23/34d1239b-1efd-1bc3-ff86-2d0f947668b8/mzaf_10784434046657021328.plus.aac.p.m4a,romantic symphony
p0140.ogg,Elvis Presley,Can't Help Falling In Love,Elv1s: 30 #1 Hits,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/cd/8b/b0/cd8bb0f9-d255-c6b9-e55b-3403d135c638/mzaf_11483484905380371632.plus.aac.p.m4a,romantic symphony
p0141.ogg,d4vd,Romantic Homicide,Romantic Homicide - Single,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/a1/f5/40/a1f5405d-408f-d84e-1775-b87b30174067/mzaf_5384372198207712281.plus.aac.p.m4a,romantic symphony
p0142.ogg,Kina,Get You the Moon (feat. Snøw),Get You the Moon (feat. Snøw) - Single,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ae/1d/6b/ae1d6b94-17d1-67d5-c686-9412f452ac6e/mzaf_16847112952309739752.plus.aac.p.m4a,romantic symphony
p0143.ogg,André Previn & London Symphony Orchestra,"Swan Lake, Op. 20, Act 2: No. 10, Moderato",Tchaikovsky: Swan Lake,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/da/ab/4a/daab4a47-384a-1c85-4838-445b9800c221/mzaf_13973864018073013590.plus.aac.p.m4a,romantic symphony
